restaurant,reviewer,review_date,reviewer_rating,day_night
보보식당,호기심 많은 미식가_74923,2026.01.16,5.0,저녁
보보식당,찬찬11,2026.01.16,5.0,저녁
보보식당,즐거운 식객_79718,2026.01.16,4.0,점심
보보식당,마루토리,2026.01.15,2.2,저녁
보보식당,여행가자ㅎㅎ,2026.01.15,3.8,저녁
보보식당,TTT_,2026.01.15,2.0,점심
보보식당,맛있으면우는똥개,2026.01.15,5.0,저녁
보보식당,현현23,2026.01.15,4.0,저녁
보보식당,주르,2026.01.15,5.0,점심
보보식당,fatboii,2026.01.14,4.8,저녁
중식당 청 한남점,enjoins,2026.01.16,4.0,점심
중식당 청 한남점,아임쏘영쓰 story,2026.01.15,4.5,저녁
중식당 청 한남점,하윤아빠ㅋ,2026.01.14,5.0,저녁
바 라핀부쉬,맛있으면화풀림,2026.01.17,5.0,저녁
호시우보 여의도본점(TP타워),아름다운 맛사냥꾼_70605,2026.01.17,5.0,저녁
호시우보 여의도본점(TP타워),밝은 식객_96468,2026.01.16,4.5,저녁
호시우보 여의도본점(TP타워),몽몽실실,2026.01.16,5.0,저녁
호시우보 여의도본점(TP타워),기분좋은 식객_25787,2026.01.16,5.0,저녁
호시우보 여의도본점(TP타워),싱수웅,2026.01.15,4.0,점심
호시우보 여의도본점(TP타워),깻취티니핑,2026.01.15,2.5,점심
뽀모,여유로운 미식가_14115,2026.01.17,5.0,저녁
뽀모,신나는 미식가_15666,2026.01.17,5.0,저녁
뽀모,외로운 식도락가_1479,2026.01.17,4.2,저녁
뽀모,사과유자차,2026.01.17,3.5,점심
뽀모,비범한 맛사냥꾼_24796,2026.01.17,5.0,점심
뽀모,깜찍한 식객_89562,2026.01.17,5.0,점심
뽀모,여유로운 미식가_14115,2026.01.16,5.0,저녁
뽀모,가갸거겨귀귀,2026.01.16,5.0,저녁
뽀모,Sean。,2026.01.16,5.0,저녁
뽀모,길티플레져__,2026.01.16,3.7,저녁
뽀모,소린맘,2026.01.16,4.2,점심
뽀모,무지개 531,2026.01.16,5.0,점심
뽀모,쩡블리s2_,2026.01.15,5.0,저녁
뽀모,화려한 개척가_27878,2026.01.15,5.0,점심
뽀모,조잼민,2026.01.15,5.0,저녁
뽀모,김짐미,2026.01.15,5.0,점심
뽀모,쏜다8,2026.01.14,5.0,저녁
라오삐약,Gasun Han,2026.01.17,5.0,
동남방앗간 한남,신동윤13,2026.01.16,5.0,저녁
동남방앗간 한남,wlsdk802,2026.01.16,5.0,저녁
비스트로 앤트로,Naevis,2026.01.17,4.0,점심
비스트로 앤트로,이인숙,2026.01.17,5.0,점심
비스트로 앤트로,옴뇸뇸박사,2026.01.16,4.8,저녁
비스트로 앤트로,더블몽크,2026.01.16,4.7,저녁
비스트로 앤트로,개구진 맛사냥꾼_29693,2026.01.15,4.5,점심
비스트로 앤트로,솔직한 식객_68116,2026.01.15,4.5,저녁
비스트로 앤트로,Emmett LEE,2026.01.14,5.0,저녁
양출서울,Daaek,2026.01.17,5.0,저녁
양출서울,"미식에 진심, 미진",2026.01.15,5.0,저녁
양출서울,soojean,2026.01.14,5.0,저녁
불래,beyon,2026.01.17,5.0,저녁
불래,여유로운 마스터_10216,2026.01.17,5.0,저녁
차이나룸 몬드리안 호텔,tammymam,2026.01.17,4.5,점심
차이나룸 몬드리안 호텔,휴정 박태일,2026.01.17,5.0,점심
차이나룸 몬드리안 호텔,안도현95,2026.01.16,5.0,점심
차이나룸 몬드리안 호텔,senn1,2026.01.16,5.0,점심
차이나룸 몬드리안 호텔,권순덕1,2026.01.16,4.0,점심
차이나룸 몬드리안 호텔,유명한 식객_68787,2026.01.16,5.0,점심
차이나룸 몬드리안 호텔,위트있는 셀럽_47427,2026.01.16,5.0,점심
차이나룸 몬드리안 호텔,겨울사나이,2026.01.16,5.0,점심
차이나룸 몬드리안 호텔,azsxdc,2026.01.15,2.2,저녁
차이나룸 몬드리안 호텔,HS Yoo,2026.01.15,5.0,저녁
레스토랑 온 ON,밝은 셀럽_79452,2026.01.16,5.0,저녁
호루몬,미스터동하,2026.01.16,4.0,저녁
호루몬,ultra32,2026.01.16,5.0,저녁
호루몬,즐거운 개척가_9123,2026.01.15,5.0,저녁
호루몬,BestLing,2026.01.15,5.0,저녁
호루몬,Aad17,2026.01.15,5.0,저녁
호루몬,JENNA6908,2026.01.15,5.0,저녁
호루몬,방두니,2026.01.14,4.0,저녁
타카 스키야키&우나기,sejungj,2026.01.17,5.0,점심
타카 스키야키&우나기,자크브라더,2026.01.17,5.0,저녁
타카 스키야키&우나기,mbms****,2026.01.15,3.8,점심
타카 스키야키&우나기,우수한 미식가_81989,2026.01.14,5.0,점심
소울 SOUL,수동이형,2026.01.17,5.0,저녁
소울 SOUL,에트나,2026.01.17,5.0,점심
소울 SOUL,꿈꾸는 식도락가_44222,2026.01.17,5.0,점심
소울 SOUL,횽래,2026.01.16,5.0,저녁
소울 SOUL,빛나는 셀럽_49413,2026.01.16,5.0,점심
소울 SOUL,우아한하영씨,2026.01.16,5.0,점심
소울 SOUL,따지고보는미식가,2026.01.16,5.0,점심
소울 SOUL,최고의 셀럽_30096,2026.01.16,5.0,점심
소울 SOUL,고독힌미식가44,2026.01.16,4.7,점심
소울 SOUL,졍꿍이,2026.01.15,5.0,저녁
소울 SOUL,Yyyyyg,2026.01.15,5.0,점심
소울 SOUL,ㅈㅇㅈ임당,2026.01.15,4.8,점심
소울 SOUL,프로혼밥러1234,2026.01.15,5.0,점심
소울 SOUL,가갸거겨귀귀,2026.01.15,5.0,점심
소울 SOUL,마리라도,2026.01.15,5.0,저녁
소울 SOUL,특별한 개척가_22289,2026.01.14,5.0,점심
몽도 (Mòndo),22333333,2026.01.16,5.0,점심
몽도 (Mòndo),Selee508,2026.01.16,4.8,저녁
몽도 (Mòndo),위트있는 마스터_77038,2026.01.16,5.0,저녁
몽도 (Mòndo),싱홍,2026.01.16,3.8,점심
몽도 (Mòndo),비범한 식도락가_9487,2026.01.15,4.7,저녁
몽도 (Mòndo),염미선,2026.01.14,5.0,저녁
몽도 (Mòndo),온화한 미식가_9256,2026.01.14,5.0,저녁
